instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
1885,136,7,0.035246845838599994,0.7210359861310001,125,982,4,0,0,0.8,0.6047433868814083
1885,136,7,0.035246845838599994,0.7210359861310001,125,982,4,0,0,0.9,0.6055234178955345
1885,136,7,0.035246845838599994,0.7210359861310001,125,982,4,0,0,1.0,0.6040901037900511
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.0,0.575972837851038
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.1,0.5787744040542732
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.2,0.5792850219532597
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.3,0.5821668770393194
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.4,0.5804017921841502
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.5,0.5832385748054086
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.6,0.5879080728492042
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.7,0.5838822000336884
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.8,0.5876310266437647
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.9,0.5898255781083226
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,1.0,0.5868265611794572
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.0,0.5449317983605786
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.1,0.5482671980487276
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.2,0.5490710909237377
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.3,0.5493827113278794
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.4,0.5496759857923695
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.5,0.5526261701810146
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.6,0.5504212345071874
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.7,0.5517787920232249
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.8,0.5501001470770448
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.9,0.5530399481670201
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,1.0,0.5513245829174528
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.0,0.8885816905338877
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.1,0.8820090773436631
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.2,0.8920518188792673
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.3,0.8934142152999331
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.4,0.8963170777303905
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.5,0.8979055283652181
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.6,0.9067263354540808
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.7,0.9021220418388044
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.8,0.8909006518250605
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.9,0.9062442559603112
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,1.0,0.8995093693562143
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.0,0.5177721809385136
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.1,0.5088522659464543
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.2,0.510196132961664
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.3,0.5056589683643793
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.4,0.4973202347951848
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.5,0.49122109722310103
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.6,0.4868180157558914
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.7,0.487828858420041
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.8,0.4850109070750353
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.9,0.4813577074699318
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,1.0,0.4806205391676335
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.0,0.8710325605010425
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.1,0.8789797181631497
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.2,0.8854554979118622
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.3,0.8864215879650509
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.4,0.8881624887954266
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.5,0.8902571343627871
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.6,0.8930094852115541
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.7,0.8906952698144401
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.8,0.8932411507883705
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.9,0.8931359688566971
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,1.0,0.8918270621223983
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.0,0.8624389555194594
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.1,0.8617365981069074
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.2,0.8626340303235601
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.3,0.8617819077163827
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.4,0.861612931161271
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.5,0.8637097340059472
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.6,0.8636064279477736
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.7,0.8645520027644248
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.8,0.8644770275043365
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.9,0.8655955884033465
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,1.0,0.8634339396700769
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.0,0.2972793918356796
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.1,0.28750981969667
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.2,0.28857253583565057
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.3,0.28761732897066195
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.4,0.2890856800657657
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.5,0.28259143565593203
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.6,0.2918513093363224
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.7,0.2882531455781273
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.8,0.28847345464482904
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.9,0.2884609546517422
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,1.0,0.2832062215597961
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.0,0.8530835767957987
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.1,0.8527065588763382
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.2,0.8526298342087812
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.3,0.8536476893211935
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.4,0.8534889650425503
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.5,0.8542237592771664
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.6,0.8552514435399527
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.7,0.8538476786099182
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.8,0.8559374859393819
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.9,0.8569639214951468
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,1.0,0.8538316741739058
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.0,0.6373473557386756
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.1,0.6460569792481429
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.2,0.6484425401261324
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.3,0.6545112568788884
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.4,0.6669560694414974
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.5,0.6595778270784964
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.6,0.6654587057077568
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.7,0.6665835129687917
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.8,0.6702540628563958
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.9,0.6651802527320291
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,1.0,0.6675723181008416
